File,TITLE,AUTHOR,Gender (manual),DATE,PUBPLACE,PUBLISHER,DLPS,ESTC,DocNo,TCP,GaleDocNo
hdrs2dat.ecco.201205,"The natural history of British birds: or, a selection of the most rare, beautiful, and interesting birds which inhabit this country: the descriptions from the Systema naturæ of Linnæus; with general observations, either original, or collected ... By E. Donovan, F.L.S. In five volumes. ...","Donovan, E. (Edward), 1768-1837.",initials,1799.,London :,"printed for the author; and for F. and C. Rivington,",004864381,T100223,CW108361572,K080662.003,CW3308361710
hdrs2dat.ecco.201205,Black Giles the poacher: with some account of a family who had rather live by their wits than their work. Part I.,"More, Hannah, 1745-1833.",female,[1796?],[London] :,"Sold by J. Marshall; and R. White, London. By S. Hazard, at Bath,",004773979,N15158,CW114838868,K009548.000,CW3314838868
hdrs2dat.ecco.201205,"The hive of modern literature: a collection of essays, narratives, allegories, and instructive compositions; ...",,unsigned,[1795?],Newcastle :,"printed for S. Hodgson, and G. G. and J. Robinson, London,",004872870,T111046,CW125447990,K089167.000,CW3325447990
hdrs2dat.ecco.201205,"A general plan for laying out towns and townships, on the new-acquired lands in the East Indies, America, or elsewhere; in order to promote cultivation,:","Sharp, Granville, 1735-1813.",male,1794.,"[London],",,004800947,T31454,CW102892000,K034904.000,CW3302892000
hdrs2dat.ecco.201205,"The poor man's medicine chest: or, Thompson's box of antibilious alterative [sic] pills. With a few brief remarks on the stomach; ... By John-Weeks Thompson, ...","Thompson, John-Weeks.",male,1791.,London :,"printed for the author; and sold by J. and J. Taylor,",004880556,T121104,CW108844035,K096874.000,CW3308844035
hdrs2dat.ecco.201205,"Knave, or not?: A comedy: in five acts. As performed at the Theatre Royal, Drury-Lane. By Thomas Holcroft.","Holcroft, Thomas, 1745-1809.",male,1798.,London :,"printed for G.G. and J. Robinson,",004900028,T45450,CW114722421,K043199.000,CW3314722421
hdrs2dat.ecco.201205,"An account of a new poor-house: erected in the parish of Boldre, in New Forest, near Lymington, 1796.","Gilpin, William, 1724-1804.",male,[1796?],London :,"printed at the Philanthropic Reform,",004875755,T115019,CW105570287,K092066.000,CW3305570287
hdrs2dat.ecco.201205,"The natural history of British insects: explaining them in their several states, with the periods of their transformations, their food, œconomy, &c. Together with the history of such minute insects as require investigation by the microscope. The whole illustrated by coloured figures, ... By E. Donovan.","Donovan, E. (Edward), 1768-1837.",initials,1792-1801.,London :,"printed for the author, and for F. and C. Rivington,",004861747,T96891,CW108360398,K078024.010,CW3308361450
hdrs2dat.ecco.201205,"The little hunch-back: or, a frolic in Bagdad. A farce. In two acts. As it is performed at the Theatre Royal, Covent-Garden, with universal applause. Written by John O'Keeffe. ...","O'Keeffe, John, 1747-1833.",male,1789.,London :,"printed for J. Debrett,",004832004,T53654,CW110068312,K048220.000,CW3310068312
hdrs2dat.ecco.201205,"The natural history of British insects: explaining them in their several states, with the periods of their transformations, their food, œconomy, &c. Together with the history of such minute insects as require investigation by the microscope. The whole illustrated by coloured figures, ... By E. Donovan.","Donovan, E. (Edward), 1768-1837.",initials,1792-1801.,London :,"printed for the author, and for F. and C. Rivington,",004861747,T96891,CW108360398,K078024.004,CW3308360760
hdrs2dat.ecco.201205,"Observations relative chiefly to picturesque beauty, made in the year 1776: on several parts of Great Britain; particularly the High-lands of Scotland. ... By William Gilpin, ...","Gilpin, William, 1724-1804.",male,1789.,London :,"printed for R. Blamire,",004864140,T99923,CW103422368,K080421.002,CW3303422621
hdrs2dat.ecco.201205,"The virgin queen, a drama in five acts; attempted as a sequel to Shakespeare's Tempest:","Waldron, F. G. (Francis Godolphin), 1744-1818.",initials,1797.,London :,"printed for the author,",004903454,T50920,CW116957905,K046628.000,CW3316957905
hdrs2dat.ecco.201205,"Hermione, or the orphan sisters: A novel. In four volumes. ...","Lennox, Charlotte, ca. 1729-1804.",female,1791.,London :,"printed for William Lane, at the Minerva,",004894051,T140064,CW115811323,K110414.003,CW3315811909
hdrs2dat.ecco.201205,"The beauties of biography: a selection of the lives of eminent men, carefully digested from correct and approved publications; ... Illustrated with several heads, ...",,unsigned,1792.,London :,"printed for G. Riebau,",004896229,T144686,CW102276200,K112609.001,CW3302276200
hdrs2dat.ecco.201205,"The history and antiquities of the city of Carlisle: and its vicinity, by William Hutchinson, Esq.","Hutchinson, William, 1732-1814.",male,1796.,Carlisle :,"printed by F. Jollie,",004821705,T194278,CW102990042,K125859.000,CW3302990042
hdrs2dat.ecco.201205,A Sicilian romance: By the authoress of the castles of Athlin and Dunbayne. In two volumes. ...,"Radcliffe, Ann Ward, 1764-1823.",female,MDCCLXC [1790],London :,"printed for T. Hookham,",004837680,T62068,CW114411031,K053907.002,CW3314411272
hdrs2dat.ecco.201205,"Letters containing a sketch of the politics of France: from the thirty-first of May 1793, till the twenty-eighth of July 1794, and of the scenes which have passed in the prisons of Paris. By Helen Maria Williams. ...","Williams, Helen Maria, 1762-1827.",female,1795.,London :,"printed for G. G. and J. Robinson,",004843695,T70504,CW102560724,K059933.001,CW3302560724
hdrs2dat.ecco.201205,"Paine's four letters. Letters on government: including both his letters to Mr. Dundas; with two letters to Lord Onslow, and two from Paris. By Thomas Paine, ... to which are prefixed anecdotes of his life:","Paine, Thomas, 1737-1809.",male,1792.,London :,"sold by C. Stalker; and by all booksellers,",004809365,T5787,CW106059562,K023225.000,CW3306059562
hdrs2dat.ecco.201205,"Diligence and dissipation: or the progress of a modest girl and a wanton, exemplified in ten different stages of their lives: ... The plates are engraved from pictures invented and painted by James Northcote, R.A.","Northcote, James, 1746-1831.",male,1796.,London :,"printed by H. L. Galabin,",004816876,T176603,CW104857689,K120989.000,CW3304857689
hdrs2dat.ecco.201205,"Julia, a novel; interspersed with some poetical pieces. By Helen Maria Williams. In two volumes.:","Williams, Helen Maria, 1762-1827.",female,1790.,London :,"printed for T. Cadell,",004843341,T70026,CW112951955,K059580.002,CW3312952221
hdrs2dat.ecco.201205,"An explanation of the duties of religion, for the use of Boldre School, in New Forest. N.B. The small paper prefixed, which is the ground-work of this explanation, is distributed in little books among the children of the parish,:","Gilpin, William, 1724-1804.",male,1798.,Lymington :,"printed by J.B. Rutter,",004790974,T12618,CW123100534,K026311.000,CW3323100534
hdrs2dat.ecco.201205,"Mrs. Taylor's family companion: or the whole art of cookery display'd, in the newest and most easy method, being a collection of receipts to set out a table cheap, ... To which are added, instructions for marketing, sundry bills of fare, ... The whole calculated to assist the prudent mistress and her servant, ... By Mrs. Margaret Taylor, ...","Taylor, Margaret, Mrs.",male,[1795?],London :,"printed for W. Lane, and sold by all other booksellers,",004826650,T222842,CW109006130,K130910.000,CW3309006130
hdrs2dat.ecco.201205,"Maxims of health: or, an abridgment of An essay on indigestion: containing advice to persons afflicted with indigestion nervous, bilious & gouty disorders head ach [sic] female complaints worms &c. Also remarks on sea and cold bathing, the effects of sea air, &c. By R. Squirrell, M.D.","Squirrell, R. (Robert)",initials,1798.,London :,"sold by Murray and Highley; also by the author,",004784040,N4310,CW108192020,K002782.000,CW3308192020
hdrs2dat.ecco.201205,"The history of Hester Wilmot; or, the second part of The Sunday school:","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall; and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh,",004814353,T165369,CW117059006,K118458.000,CW3317059006
hdrs2dat.ecco.201205,"Hermione, or the orphan sisters: A novel. In four volumes. ...","Lennox, Charlotte, ca. 1729-1804.",female,1791.,London :,"printed for William Lane, at the Minerva,",004894051,T140064,CW115811323,K110414.002,CW3315811605
hdrs2dat.ecco.201205,"Rights of man: being an answer to Mr. Burke's attack on the French revolution. Second edition. By Thomas Paine, ...","Paine, Thomas, 1737-1809.",male,1791.,London :,"printed for J. S. Jordan,",004809425,T5866,CW104236140,K023278.000,CW3304236140
hdrs2dat.ecco.201205,"Jason; a tragedy: in five acts. By R. Glover, ...","Glover, Richard, 1712-1785.",male,1799.,London :,"printed for J. Debrett,",004900011,T45427,CW116958363,K043182.000,CW3316958363
hdrs2dat.ecco.201205,"The day of judgment: or, the grand reckoning.","More, Hannah, 1745-1833.",female,1797?],[London :,"s.n.,",004821896,T195127,CW121299877,K126050.000,CW3321299877
hdrs2dat.ecco.201205,"Observations on the western parts of England, relative chiefly to picturesque beauty: To which are added, a few remarks on ... the Isle of Wight. By William Gilpin, ...","Gilpin, William, 1724-1804.",male,1798.,London :,"printed for T. Cadell jun. and W. Davies,",004809011,T5380,CW102072674,K022898.000,CW3302072674
hdrs2dat.ecco.201205,A Sicilian romance: By the authoress of the castles of Athlin and Dunbayne. In two volumes. ...,"Radcliffe, Ann Ward, 1764-1823.",female,MDCCLXC [1790],London :,"printed for T. Hookham,",004837680,T62068,CW114411031,K053907.001,CW3314411031
hdrs2dat.ecco.201205,"Letters containing a sketch of the politics of France: from the thirty-first of May 1793, till the twenty-eighth of July 1794, and of the scenes which have passed in the prisons of Paris. By Helen Maria Williams. ...","Williams, Helen Maria, 1762-1827.",female,1795.,London :,"printed for G. G. and J. Robinson,",004843695,T70504,CW102560724,K059933.002,CW3302561017
hdrs2dat.ecco.201205,"The camp: a musical entertainment, as performed at the Theatre Royal, Drury Lane. By R. B. Sheridan, Esq.","Sheridan, Richard Brinsley, 1751-1816.",male,1795.,London :,"printed in the year,",004794946,T19858,CW116744931,K029722.000,CW3316744931
hdrs2dat.ecco.201205,"Poems, by Hugh Downman, M.D:","Downman, Hugh, 1740-1809.",male,1790.,Exeter :,"printed by R. Trewman and Son, for G. G. and J. Robinson, G. and T. Wilkie, and G. Kearsley, London; and J. Bell, Edinburgh,",004858359,T92237,CW113738860,K074630.000,CW3313738860
hdrs2dat.ecco.201205,Three dialogues on the amusements of clergymen:,"Gilpin, William, 1724-1804.",male,1796.,London :,"printed for B. and J. White,",004892649,T138168,CW104531629,K109003.000,CW3304531629
hdrs2dat.ecco.201205,"Songs duetts, choruses, &c. in a new and appropriate entertainment, called The glorious first of June: Performed, for the first time, by Their Majesties servants at the Theatre Royal Drury Lane, for the benefit of the widows and orphans of the brave men who fell in the engagements under Earl Howe.","Sheridan, Richard Brinsley, 1751-1816.",male,[1794],London :,"printed by C. Lowndes, and sold in the Theatre,",004812871,T155370,CW112690614,K116972.000,CW3312690614
hdrs2dat.ecco.201205,"The life of Milton: in three parts. To which are added, Conjectures on the origin of Paradise lost: with an appendix. By William Hayley, Esq.","Hayley, William, 1745-1820.",male,1796.,London :,"printed for T. Cadell, junior, and W. Davies, (successors to Mr. Cadell),",004877616,T117249,CW103485860,K093930.000,CW3303485860
hdrs2dat.ecco.201205,"General view of the agriculture of the West Riding of Yorkshire: with observations on the means of its improvement. By Messrs. Rennie, Broun, and Shirreff. Drawn up for the consideration of the Board of Agriculture and Internal Improvement.","Rennie, George, 1749-1828.",male,1794.,London :,"printed by W. Bulmer and Co.,",004806770,T40695,CW108426116,K040440.000,CW3308426116
hdrs2dat.ecco.201205,"Sunday reading. The history of the two wealthy farmers; or a new dialogue, between Mr. Bragwell and Mr. Worthy. Part IV:","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, R. White, London. By S. Hazard at Bath; J. Elder, at Edinburgh,",004902251,T48897,CW118939400,K045423.000,CW3318939400
hdrs2dat.ecco.201205,"The new cosmetic: or the triumph of beauty, a comedy. By C. Melmonth, Esq. Inscribed to Mrs. Hodges.","Pratt, Mr. (Samuel Jackson), 1749-1814.",male,1790.,London :,"printed for the author; and sold by Cadell; Egerton; Harlow; Richardson; Bew; and Trueman and Son, Exeter,",004882933,T124405,CW110073013,K099251.000,CW3310073013
hdrs2dat.ecco.201205,"Sunday reading. The strait gate and the broad way, being the second part of the valley of tears:","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall; and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh,",004902261,T48908,CW120375103,K045433.000,CW3320375103
hdrs2dat.ecco.201205,"The Irish mimic: or blunders at Brighton: a musical entertainment in two acts. As performed at the Theatre-Royal, Covent-Garden. With universal applause. Written by John O'Keeffe.","O'Keeffe, John, 1747-1833.",male,1795.,London :,"printed for T. N. Longman,",004844868,T72078,CW110142444,K061113.000,CW3310142444
hdrs2dat.ecco.201205,"Every one has his fault: a comedy, in five acts, as it is performed at the Theatre Royal, Covent-Garden. By Mrs. Inchbald.","Inchbald, Mrs., 1753-1821.",female,1793.,London :,"printed for G. G. J. and J. Robinson,",004844858,T72067,CW113540684,K061103.000,CW3313540684
hdrs2dat.ecco.201205,"A practical display of the philosophical system called animal magnetism, in which is explained different modes of treating, with some medical observations on the diseases of the human body,:",,unsigned,1790.,London :,"printed in the year,",004852594,T84443,CW106914534,K068860.000,CW3306914534
hdrs2dat.ecco.201205,"Julia, a novel; interspersed with some poetical pieces. By Helen Maria Williams. In two volumes.:","Williams, Helen Maria, 1762-1827.",female,1790.,London :,"printed for T. Cadell,",004843341,T70026,CW112951955,K059580.001,CW3312951955
hdrs2dat.ecco.201205,Political observations on the Test Act:,"Brand, John, d. 1808.",male,1790.,[London] :,"Printed in the year,",004799732,T2953,CW103787174,K021812.000,CW3303787174
hdrs2dat.ecco.201205,"Betty Brown, the St. Giles's orange girl::","More, Hannah, 1745-1833.",female,[1795],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, at Bath,",004795986,T21565,CW116021588,K030629.000,CW3316021588
hdrs2dat.ecco.201205,"My grandmother: a musical farce, in two acts, as performed at the Theatre Royal, Hay Market. The music composed by Mr. Storace.","Hoare, Prince, 1755-1834.",male,1794.,[London] :,"Printed for the curious, and sold by the booksellers in general,",004778130,N22586,CW116115701,K013141.000,CW3316115701
hdrs2dat.ecco.201205,"The use and propriety of local and occasional preaching: a charge, delivered to the clergy of the diocese of Carlisle, in the year 1790, by William Paley, ...","Paley, William, 1743-1805.",male,1790.,London :,"printed for R. Faulder,",004798529,T27507,CW123276975,K032774.000,CW3323276975
hdrs2dat.ecco.201205,"A preliminary introduction to the act of sea-bathing: wherein is shewn its nature, power, and importance; ... By John Anderson, ...","Anderson, John, ca. 1730-1804.",male,1795.,Margate :,"printed for C. Dilly, and W. Murray, London; to be had at the libraries Margate, Ramsgate, and Broadstairs,",004776829,N20411,CW108560540,K012010.000,CW3308560540
hdrs2dat.ecco.201205,"Zoonomia: or, the laws of organic life. ... By Erasmus Darwin, ...","Darwin, Erasmus, 1731-1802.",male,1794-96.,London :,"printed for J. Johnson,",004874881,T113901,CW109312786,K091186.001,CW3309312786
hdrs2dat.ecco.201205,"Roman portraits, a poem, in heroick verse; with historical remarks and illustrations: by Robert Jephson, Esq:","Jephson, Robert, 1736-1803.",male,1794.,London :,"printed by Henry Baldwin, for G. G. and J. Robinson,",004795457,T20779,CW113178904,K030166.000,CW3313178904
hdrs2dat.ecco.201205,"The cottage cook: or, Mrs. Jones's cheap dishes; shewing the way to do much good with little money.","More, Hannah, 1745-1833.",female,[1797?],[London] :,"Sold by J. Marshall, London. By S. Hazard, at Bath; J. Elder, at Edinburgh, and by all booksellers, newsmen, and hawkers, in town and country,",004802742,T34201,CW117059261,K036542.000,CW3317059261
hdrs2dat.ecco.201205,"The case of Thomas Spence: bookseller, the corner of Chancery-Lane, London; who was committed to Clerkenwell prison, on Monday the 10th of December, 1792, for selling the second part of Paine's Rights of man: and a bill of indictment found against him. To which is added an extract of a letter from His Grace the Duke of Richmond, to the chairman of the committee of the county of Sussex, convened at Lewis, January 18, 1783, ...","Spence, Thomas, 1750-1814.",male,1792.,"[London],",,004843039,T69544,CW105272427,K059276.000,CW3305272427
hdrs2dat.ecco.201205,"The peerage of Great Britain and Ireland: including the extinct, with a genealogical and historical account of each noble family. Embellished with a series of historical prints ... By Robert Pollard, F.S.A. .Vo 1.1.","Pollard, Robert, 1755-1838.",male,1793.,[London] :,"Published by R. Pollard, London, sold by C. Dilly. J. Edwards, R. White & P. Byrne, Dublin: and Messrs. Laurie & Symington, Edinburgh. [From the press of W. Bulmer & Co.],",004868667,T105741,CW103407483,K084956.000,CW3303407483
hdrs2dat.ecco.201205,"Hermione, or the orphan sisters: A novel. In four volumes. ...","Lennox, Charlotte, ca. 1729-1804.",female,1791.,London :,"printed for William Lane, at the Minerva,",004894051,T140064,CW115811323,K110414.001,CW3315811323
hdrs2dat.ecco.201205,"An excursion to Brighthelmstone: made in the year 1789, by Henry Wigstead and Thomas Rowlandson; ... Embellished with eight engravings in aqua tinta, ...","Wigstead, Henry.",male,1790.,London :,"printed (with the types of Stephenson's British letter-foundry,) for G. G. J. and J. Robinson,",004893163,T138835,CW103106085,K109521.000,CW3303106085
hdrs2dat.ecco.201205,"Pigs' meat; or, lessons for the swinish multitude: Published in weekly penny numbers, collected by the poor man's advocate (an old veteran in the cause of freedom) in the course of his reading for more than twenty years. Intended to promote among the labouring part of mankind proper ideas of their situation, of their importance, and of their rights. And to convince them that their forlorn condition has not been entirely overlooked and forgotten, nor their just cause unpleaded, neither by their maker not by the best and most enlightened of men in all ages.","Spence, Thomas, 1750-1814.",male,[1795?],London :,"printed for T. Spence, at the hive of liberty, No. 8, Little-Turnstile, High-Holborn,",004910016,N10696,CW104163068,K006382.002,CW3304163357
hdrs2dat.ecco.201205,"The American crisis, and a letter to Sir Guy Carleton, on the murder of Captain Huddy, and the intended retaliation on Captain Asgill, of the Guards. By Thomas Paine,:","Paine, Thomas, 1737-1809.",male,[1796?],London :,"printed and sold by Daniel Isaac Eaton,",004773851,N1500,CW105901409,K000934.000,CW3305901409
hdrs2dat.ecco.201205,"Proposals for publishing by subscription The man of the world, a comedy, in five acts; and, Love a la mode, a comedy, in two acts, written by Mr. Charles Macklin.:","Macklin, Charles, 1697?-1797.",male,1791],"[London,",,004792448,T14670,CW115644967,K027591.000,CW3315644967
hdrs2dat.ecco.201205,"Gleanings in England; descriptive of the countenance, mind and character of the country. By. Mr. Pratt. Vol.IV:","Pratt, Mr. (Samuel Jackson), 1749-1814.",male,1799.,London :,"printed by H. Baldwin and Son; for T.N. Longman, and O. Rees,",004853685,T85825,CW103988619,K069952.000,CW3303988619
hdrs2dat.ecco.201205,"Hannah Hewit: or, the female Crusoe. Being the history of a woman of uncommon, mental, and personal accomplishments; who, ... was cast away in the Grosvenor East-Indiaman: and became for three years the sole inhabitant of an island, in the South Seas. Supposed to be written by herself.","Dibdin, Charles, 1745-1814.",male,[1792],London :,"printed for C. Dibdin,",004869667,T107055,CW110965243,K085958.003,CW3310965759
hdrs2dat.ecco.201205,"The parent's assistant; or, stories for children. Part. II.:","Edgeworth, Maria, 1767-1849.",female,1796.,London :,"printed for J. Johnson,",004783302,N38095,CW116910434,K017275.002,CW3316910434
hdrs2dat.ecco.201205,"Historical and biographical sketches of the progress of botany in England, from its origin to the introduction of the Linnæan system: By Richard Pulteney, ...","Pulteney, Richard, 1730-1801.",male,1790.,London :,"printed for T. Cadell,",004850386,T81254,CW107039931,K066646.001,CW3307039931
hdrs2dat.ecco.201205,"An anatomical description of the human gravid uterus, and its contents. By the late William Hunter, M.D.:","Hunter, William, 1718-1783.",male,1794.,London :,"printed for J. Johnson; and G. Nicol,",004832305,T54046,CW106724619,K048521.000,CW3306724619
hdrs2dat.ecco.201205,Black Giles the poacher: ... Part II.,"More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, at Bath,",004813652,T162248,CW116021603,K117757.000,CW3316021603
hdrs2dat.ecco.201205,"Arminius: or the champion of liberty, a tragedy. With an historical preface. By Arthur Murphy, Esq.","Murphy, Arthur, 1727-1805.",male,[1798],London :,"printed by and for Barker and Son,",004781319,N29953,CW116634781,K015852.000,CW3316634781
hdrs2dat.ecco.201205,"The London hermit: or rambles in Dorsetshire, a comedy, in three acts, as performed with universal applause at the Theatre Royal, Haymarket, written by John O'Keeffe, ...","O'Keeffe, John, 1747-1833.",male,1793.,London :,"printed for J. Debrett,",004844867,T72077,CW113540475,K061112.000,CW3313540475
hdrs2dat.ecco.201205,Arundel: By the author of The observer. ...,"Cumberland, Richard, 1732-1811.",male,1789.,London :,"printed for C. Dilly,",004790113,T11253,CW110896793,K025532.001,CW3310896793
hdrs2dat.ecco.201205,In the dead of the night. Sung by Mrs. Jordan in The wedding day:,"Inchbald, Mrs., 1753-1821.",female,[1791 - 1803],[London] :,"Sold by J. Evans, no. 41, Long-lane,",004822249,T196353,CW115800305,K126403.000,CW3315800305
hdrs2dat.ecco.201205,"The Shakspeare gallery, a poem: By Mr. Jerningham.","Jerningham, Mr. (Edward), 1737?-1812.",male,1791.,London :,"printed for J. Robson,",004778007,N22368,CW112847753,K013038.000,CW3312847753
hdrs2dat.ecco.201205,"The rage: a comedy: As it is performed at the Theatre-Royal, Covent-Garden. By Frederick Reynolds.","Reynolds, Frederick, 1764-1841.",male,1795.,London :,"printed for T.N. Longman,",004794410,T18521,CW113392890,K029296.000,CW3313392890
hdrs2dat.ecco.201205,"A letter to a Member of Parliament, on mail-coaches. By Thomas Pennant, Esq:","Pennant, Thomas, 1726-1798.",male,1792.,London :,"printed for R. Faulder,",004821415,T192985,CW107634221,K125567.000,CW3307634221
hdrs2dat.ecco.201205,"Substance of the speech of the Right Honourable Edmund Burke, in thr [sic] debate on the army estimates, in the House of Commons, on Tuesday, the 9th day of February, 1790. Comprehending a discussion of the present situation of affairs in France:","Burke, Edmund, 1729-1797.",male,1790.,London :,"printed for J. Debrett,",004902170,T48796,CW104145569,K045342.000,CW3304145569
hdrs2dat.ecco.201205,The history of Sir George Warrington: or the political Quixote. By the author of The female Quixote. In three volumes. ...,"Lennox, Charlotte, ca. 1729-1804.",female,1797.,London :,"printed for J. Bell,",004823316,T204341,CW114803172,K127477.001,CW3314803172
hdrs2dat.ecco.201205,"An elegy on the death of the Honourable Sir William Jones: a judge of the Supreme Court of Judicature in Bengal, and President of the Asiatic Society. By William Hayley, Esq.","Hayley, William, 1745-1820.",male,1795.,London :,"printed for T. Cadell, jun. and W. Davies (successors to Mr. Cadell),",004801714,T32529,CW101030213,K035594.000,CW3301030213
hdrs2dat.ecco.201205,"The life of John Metcalf: commonly called Blind Jack of Knaresborough. With many entertaining anecdotes of his exploits in hunting, card-playing, ... and also a succinct account of his various contracts for making roads, erecting bridges, and other undertakings, ...",,unsigned,1795.,York :,"printed by E. and R. Peck,",004858297,T92160,CW100325389,K074568.000,CW3300325389
hdrs2dat.ecco.201205,"Abroad and at home: A comic opera, in three acts. Now performing at the Theatre-Royal, Covent-Garden. By J. G. Holman,.","Holman, J. G. (Joseph George), 1764-1817.",initials,1796.,London :,"printed and published by George Cawthorn,",004801970,T32931,CW114290229,K035834.000,CW3314290229
hdrs2dat.ecco.201205,"A dialogue between a protesting catholic dissenter, and a Catholic: on the nature, tendency and import of the oath lately offered to the Catholics of England. By the Rev. William Pilling.","Dow, Alexander, d. 1779.",male,1790.,London :,"printed by J. P. Coghlan,",004881168,T121873,CW118413742,K097486.000,CW3318413742
hdrs2dat.ecco.201205,"Remarks on the uses of the definitive article in the Greek text of the New Testament: containing many new proofs of the divinity of Christ, from passages, which are wrongly translated in the common English version. By Granville Sharp, ...","Sharp, Granville, 1735-1813.",male,1798.,Durham :,"printed and sold by L. Pennington,",004891918,T137100,CW121360091,K108268.000,CW3321360091
hdrs2dat.ecco.201205,"A view of the evidences of Christianity: In three parts. ... By William Paley, ...","Paley, William, 1743-1805.",male,1794.,London :,"printed for R. Faulder,",004848243,T77431,CW118772055,K064499.001,CW3318772055
hdrs2dat.ecco.201205,"A treatise on the extraction of the cataract. By Frederick Bischoff,:","Bischoff, Frederick.",male,1793.,London :,"printed by W. Bulmer and Co. and sold by G. Nicol,",004909895,T6465,CW108487612,K023596.000,CW3308487612
hdrs2dat.ecco.201205,"Hannah Hewit: or, the female Crusoe. Being the history of a woman of uncommon, mental, and personal accomplishments; who, ... was cast away in the Grosvenor East-Indiaman: and became for three years the sole inhabitant of an island, in the South Seas. Supposed to be written by herself.","Dibdin, Charles, 1745-1814.",male,[1792],London :,"printed for C. Dibdin,",004869667,T107055,CW110965243,K085958.002,CW3310965483
hdrs2dat.ecco.201205,"The lady and the pye; or, know thyself:","More, Hannah, 1745-1833.",female,[1796],[London] :,"Sold by J. Marshall, and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh, and by all booksellers, newsmen, and hawkers, in town and country,",004804704,T37463,CW116809136,K038487.000,CW3316809136
hdrs2dat.ecco.201205,"The rights of infants; or, the imprescriptable right of mothers to such a share of the elements as is sufficient to enable them to suckle and bring up their young in a dialogue between the aristocracy and a mother of children. To which are added, by way of preface and appendix, strictures on Paine's Agrarian justice. By T. Spence,:","Spence, Thomas, 1750-1814.",male,1797.,London :,"printed for the author,",004843040,T69545,CW108386018,K059277.000,CW3308386018
hdrs2dat.ecco.201205,"Paine, Dundas, and Onslow. A letter to Mr. Henry Dundas: ... in answer to his speech on the late excellent proclamation. Also two letters to Lord Onslow, ... By Thomas Paine, ...","Paine, Thomas, 1737-1809.",male,1792.,London :,"printed for L. Wayland,",004827356,T224202,CW107754892,K131636.000,CW3307754892
hdrs2dat.ecco.201205,"Hermione, or the orphan sisters: A novel. In four volumes. ...","Lennox, Charlotte, ca. 1729-1804.",female,1791.,London :,"printed for William Lane, at the Minerva,",004894051,T140064,CW115811323,K110414.004,CW3315812217
hdrs2dat.ecco.201205,"The balnea: or, an impartial description of all the popular watering places in England, ... By George Saville Carey.","Carey, George Saville, 1743-1807.",male,1799.,London :,"printed by J. W. Myers, for W. West; C. Chapple; R. H. Westley; and T. Bellamy,",004819283,T184753,CW106229041,K123412.000,CW3306229041
hdrs2dat.ecco.201205,"The history and antiquities of the town and county of the town of Newcastle upon Tyne: including an account of the coal trade of that place and embellished with engraved views of the publick buildings, &c. ... By John Brand, ...","Brand, John, 1744-1806.",male,1789.,London :,"printed for B. White & Son, and T. & I. Egerton A.D.,",004896316,T144797,CW101315178,K112697.001,CW3301315178
hdrs2dat.ecco.201205,"The emigrants, a poem, in two books. By Charlotte Smith:","Smith, Charlotte Turner, 1749-1806.",female,1793.,London :,"printed for T. Cadell,",004801766,T32633,CW117151044,K035639.000,CW3317151044
hdrs2dat.ecco.201205,"Pigs' meat; or, lessons for the swinish multitude: Published in weekly penny numbers, collected by the poor man's advocate (an old veteran in the cause of freedom) in the course of his reading for more than twenty years. Intended to promote among the labouring part of mankind proper ideas of their situation, of their importance, and of their rights. And to convince them that their forlorn condition has not been entirely overlooked and forgotten, nor their just cause unpleaded, neither by their maker not by the best and most enlightened of men in all ages.","Spence, Thomas, 1750-1814.",male,[1795?],London :,"printed for T. Spence, at the hive of liberty, No. 8, Little-Turnstile, High-Holborn,",004910016,N10696,CW104163068,K006382.001,CW3304163068
hdrs2dat.ecco.201205,"Agrarian justice opposed to agrarian law: and to agrarian monopoly; being a plan for meliorating the condition of man, by creating in every nation a national fund, ... By Thomas Paine, ...","Paine, Thomas, 1737-1809.",male,[1797?],[London] :,"Paris: printed by W. Adlard. London: re-printed and sold by the booksellers of London and Westminster,",004809374,T5799,CW106330655,K023234.000,CW3306330655
hdrs2dat.ecco.201205,"A conversation between His most sacred Majesty George III. and Samuel Johnson, LL.D. Illustrated with observations, by James Boswell, Esq:","Boswell, James, 1740-1795.",male,1790.,London :,"printed by Henry Baldwin; for Charles Dilly,",004790896,T12462,CW105196785,K026247.000,CW3305196785
hdrs2dat.ecco.201205,"Historical and biographical sketches of the progress of botany in England, from its origin to the introduction of the Linnæan system: By Richard Pulteney, ...","Pulteney, Richard, 1730-1801.",male,1790.,London :,"printed for T. Cadell,",004850386,T81254,CW107039931,K066646.002,CW3307040310
